paper_id,title,score
118546,HQA-VLAttack: Towards High Quality Adversarial Attack on Vision-Language Pre-Trained Models,5.0
116514,On Epistemic Uncertainty of Visual Tokens for Object Hallucinations in Large Vision-Language Models,2.7
117388,Causal Climate Emulation with Bayesian Filtering,2.3
120111,FairDICE: Fairness-Driven Offline Multi-Objective Reinforcement Learning,4.7
115929,The Price of Sparsity: Sufficient Conditions for Sparse Recovery using Sparse and Sparsified Measurements,2.0
115229,Multi-dataset Joint Pre-training of Emotional EEG Enables Generalizable Affective Computing,5.0
117137,Deliberation on Priors: Trustworthy Reasoning of Large Language Models on Knowledge Graphs,5.0
116306,Prior-Guided Diffusion Planning for Offline Reinforcement Learning,5.0
118407,FreqPolicy: Frequency Autoregressive Visuomotor Policy with Continuous Tokens,5.0
119160,Anchored Diffusion Language Model,5.0
121822,MolVision: Molecular Property Prediction with Vision Language Models,5.0
117398,$O(\sqrt{T})$ Static Regret and Instance Dependent Constraint Violation for Constrained Online Convex Optimization,3.1
115155,Beyond $\tilde{O}(\sqrt{T})$ Constraint Violation for Online Convex Optimization with Adversarial Constraints,2.8
119144,GAM-Agent: Game-Theoretic and Uncertainty-Aware Collaboration for Complex Visual Reasoning,4.7
120284,CF-VLM：CounterFactual Vision-Language Fine-tuning,5.0
117433,Tri-MARF: A Tri-Modal Multi-Agent Responsive Framework for Comprehensive 3D Object Annotation,5.0
115165,Fisher meets Feynman: score-based variational inference with a product of experts,2.8
117069,Mind the Gap: Removing the Discretization Gap in Differentiable Logic Gate Networks,3.1
121745,Reasoning Gym: Reasoning Environments for Reinforcement Learning with Verifiable Rewards,2.6
118756,Diffusion Guided Adversarial State Perturbations in Reinforcement Learning,3.9
121939,Stop DDoS Attacking the Research Community with AI-Generated Survey Papers,2.3
120182,Matching Markets Meet LLMs: Algorithmic Reasoning with Ranked Preferences,2.3
119812,Diffusing DeBias: Synthetic Bias Amplification for Model Debiasing,5.0
115214,Train to Defend: First Defense Against Cryptanalytic Neural Network Parameter Extraction Attacks,5.0
121672,Improving Deep Learning for Accelerated MRI With Data Filtering,4.7
115125,Enforcing convex constraints in Graph Neural Networks,3.1
115876,A Smooth Sea Never Made a Skilled $\texttt{SAILOR}$: Robust Imitation via Learning to Search,3.6
118970,Efficient and Provably Robust Algorithmic Recourse via the Rashomon Set,3.1
118214,Advancing Compositional Awareness in CLIP with Efficient Fine-Tuning,5.0
116074,SANSA: Unleashing the Hidden Semantics in SAM2 for Few-Shot Segmentation,5.0
116107,Efficiently Scaling LLM Reasoning Programs with Certaindex,2.7
119181,$\boldsymbol{\lambda}$-Orthogonality Regularization for Compatible Representation Learning,3.1
115111,Spectral Analysis of Diffusion Models with Application to Schedule Design,3.9
116698,Towards Accurate Time Series Forecasting via Implicit Decoding,4.7
118063,Role-aware Multi-agent Reinforcement Learning for Coordinated Emergency Traffic Control,4.7
121562,A2Seek: Towards Reasoning-Centric Benchmark for Aerial Anomaly Understanding,5.0
115769,Fine-Tuning Discrete Diffusion Models with Policy Gradient Methods,1.8
119919,Protocols for Verifying Smooth Strategies in Bandits and Games,1.9
121813,CheMixHub: Datasets and Benchmarks for Chemical Mixture Property Prediction,5.0
119465,Asymmetric Dual Self-Distillation for 3D Self-Supervised Representation Learning,5.0
117845,Continual Release Moment Estimation with Differential Privacy,1.8
118196,Inductive Domain Transfer In Misspecified Simulation-Based Inference,3.9
118949,Optimal Online Change Detection via Random Fourier Features,2.3
119219,Lookahead Routing for Large Language Models,5.0
120099,Just One Layer Norm Guarantees Stable Extrapolation,1.5
115641,Analyzing the Power of Chain of Thought through Memorization Capabilities,2.8
119859,The Generative Leap: Tight Sample Complexity for Efficiently Learning Gaussian Multi-Index Models,2.6
115845,Provable Watermarking for Data Poisoning Attacks,3.9
117017,Angular Steering: Behavior Control via Rotation in Activation Space,5.0
117089,Beyond Scalar Rewards: An Axiomatic Framework for Lexicographic MDPs,1.5
117397,SEMPO: Lightweight Foundation Models for Time Series Forecasting,5.0
116371,Simple and Effective Specialized Representations for Fair Classifiers,5.0
115022,TAMI: Taming Heterogeneity in Temporal Interactions for Temporal Graph Link Prediction,5.0
119052,BayeSQP: Bayesian Optimization through Sequential Quadratic Programming,4.7
115180,Differentiable Hierarchical Visual Tokenization,2.6
118497,Residual Stream Analysis of Overfitting And Structural Disruptions,4.7
119342,Treatment Effect Estimation for Optimal Decision-Making,3.9
118126,Provable Meta-Learning with Low-Rank Adaptations,3.9
117290,Spectral Graph Coarsening Using Inner Product Preservation and the Grassmann Manifold,5.0
120194,Conformal Prediction for Causal Effects of Continuous Treatments,4.7
118629,DAMamba: Vision State Space Model with Dynamic Adaptive Scan,3.1
117705,Generative Trajectory Stitching through Diffusion Composition,3.9
116016,Rethinking Tokenized Graph Transformers  for Node Classification,5.0
121371,DynamicVL: Benchmarking Multimodal Large Language Models for Dynamic City Understanding,4.7
117855,Universal Causal Inference in a Topos,2.8
115985,Neural B-frame Video Compression with Bi-directional Reference Harmonization,5.0
120289,ComPO: Preference Alignment via Comparison Oracles,3.1
121770,NOVA: A Benchmark for Anomaly Localization and Clinical Reasoning in Brain MRI,4.4
117097,Dense Metric Depth Estimation via Event-based Differential Focus Volume Prompting,4.7
121771,NOVA: A Benchmark for Anomaly Localization and Clinical Reasoning in Brain MRI,4.4
121805,FailureSensorIQ: A Multi-Choice QA Dataset for Understanding Sensor Relationships and Failure Modes,5.0
116952,O3SRL: Online Optimization for Offline Safe Reinforcement Learning,3.4
119434,Robust Label Proportions Learning,5.0
119199,DOVE: Efficient One-Step Diffusion Model for Real-World Video Super-Resolution,4.7
121475,Beyond Chemical QA: Evaluating LLM's Chemical Reasoning with Modular Chemical Operations,4.7
120327,Unleashing the Power of One-Step Diffusion based Image Super-Resolution via a Large-Scale Diffusion Discriminator,2.3
119916,RAPTR: Radar-based 3D Pose Estimation using Transformer,4.3
116740,Chain-of-Retrieval Augmented Generation,5.0
116590,Language Models Can Predict Their Own Behavior,2.8
117987,Projection-Manifold Regularized Latent Diffusion for Robust General Image Fusion,4.4
119324,$\mathtt{VIBE}$: Video-to-Text Information Bottleneck Evaluation for TL;DR,1.5
119186,Frequency-Aware Token Reduction for Efficient Vision Transformer,2.3
115627,Alternating Gradient Flows: A Theory of Feature Learning in Two-layer Neural Networks,4.4
117142,Pre-trained Large Language Models Learn Hidden Markov Models In-context,3.1
118727,What Really is a Member? Discrediting Membership Inference via Poisoning,2.3
115453,SuffixDecoding: Extreme Speculative Decoding for Emerging AI Applications,5.0
115678,Self-Supervised Selective-Guided Diffusion Model for Old-Photo Face Restoration,4.7
117686,Solvable Dynamics of Contrastive Word Embeddings and the Formation of Linear Representations,1.5
117586,Risk Bounds For Distributional Regression,1.0
115974,Network two-sample test for block models,2.3
118718,Constrained Best Arm Identification,2.3
118499,Prompt Tuning Transformers for Data Memorization,1.5
119996,VideoRFT: Incentivizing Video Reasoning Capability in MLLMs via Reinforced Fine-Tuning,5.0
121473,Video-SafetyBench: A Benchmark for Safety Evaluation of Video LVLMs,5.0
115078,Faithful Group Shapley Value,2.6
118195,Performative Validity of Recourse Explanations,1.5
116963,Optimal community detection in dense bipartite graphs,3.1
115745,Optimal Regret of Bandits under Differential Privacy,3.6
115187,Optimal Best Arm Identification under Differential Privacy,3.6
116995,EVOREFUSE: Evolutionary Prompt Optimization for Evaluation and Mitigation of LLM Over-Refusal to Pseudo-Malicious Instructions,5.0
116836,Less is More: an Attention-free Sequence Prediction Modeling for Offline Embodied Learning,5.0
115093,Semantic Representation Attack against Aligned Large Language Models,3.1
121636,C3Po: Cross-View Cross-Modality Correspondence by Pointmap Prediction,4.4
119709,Root Cause Analysis of Outliers with Missing Structural Knowledge,2.8
121976,Dropout Regularization Versus l2-Penalization in the Linear Model,1.0
118313,Distribution-Aware Tensor Decomposition for Compression of Convolutional Neural Networks,4.8
115853,Efficient Part-level 3D Object Generation via Dual Volume Packing,3.9
118149,PyraMotion: Attentional Pyramid-Structured Motion Integration for Co-Speech 3D Gesture Synthesis,4.7
117870,DeltaFlow: An Efficient Multi-frame Scene Flow Estimation Method,5.0
121927,Statistically Valid Post-Deployment Monitoring Should Be Standard for AI-Based Digital Health,4.0
115346,Towards 3D Objectness Learning in an Open World,3.9
118230,SoTA with Less: MCTS-Guided Sample Selection for Data-Efficient Visual Reasoning Self-Improvement,5.0
119448,Elevating Visual Perception in Multimodal LLMs with Visual Embedding Distillation,4.0
115309,Point-RFT: Improving Multimodal Reasoning with Visually Grounded Reinforcement Finetuning,4.7
121926,A Sustainable Machine Learning Economy Needs Data Deals That Work for Generators,3.1
121764,FAIR Universe HiggsML Uncertainty Dataset and Competition,4.0
119754,A Closer Look at Model Collapse: From a Generalization-to-Memorization Perspective,3.1
117307,DreamPRM: Domain-reweighted Process Reward Model for Multimodal Reasoning,5.0
118100,Brain-Like Processing Pathways Form in Models With Heterogeneous Experts,4.7
119277,On the Convergence of Stochastic Smoothed Multi-Level Compositional Gradient Descent Ascent,3.1
117162,Towards Provable Emergence of In-Context Reinforcement Learning,2.0
115587,Privacy-Preserving Machine Learning with Plausible Deniability,2.3
119224,Automaton Constrained Q-Learning,3.2
118924,Least squares variational inference,3.5
118199,Discovering Latent Graphs with GFlowNets for Diverse Conditional Image Generation,4.7
116701,Training-free Online Video Step Grounding,3.1
117323,LLM-driven Indoor Scene Layout Generation via Scaled Human-aligned Data Synthesis and Multi-Stage Preference Optimization,4.0
119415,Meta-Learning an In-Context Transformer Model of Human Higher Visual Cortex,5.0
121633,Envisioning Beyond the Pixels: Benchmarking Reasoning-Informed Visual Editing,5.0
121634,Envisioning Beyond the Pixels: Benchmarking Reasoning-Informed Visual Editing,5.0
119311,Flow-Based Policy for Online Reinforcement Learning,3.9
116571,High-order Equivariant Flow Matching for Density Functional Theory Hamiltonian Prediction,5.0
117263,Balanced Active Inference,3.5
121848,MLLM-ISU: The First-Ever Comprehensive Benchmark for Multimodal Large Language Models based Intrusion Scene Understanding,5.0
115331,Distance Adaptive Beam Search for Provably Accurate Graph-Based Nearest Neighbor Search,3.1
118299,Scale-invariant attention,1.8
117025,Robust and Scalable Autonomous Reinforcement Learning in Irreversible Environments,2.7
118472,Towards Straggler-Resilient Split Federated Learning: An Unbalanced Update Approach,3.1
118743,"No Loss, No Gain: Gated Refinement and Adaptive Compression for Prompt Optimization",5.0
117051,Leveraging Importance Sampling to Detach Alignment Modules from Large Language Models,4.3
115939,Leveraging robust optimization for llm alignment under distribution shifts,4.7
121687,SwitchLingua: The First Large-Scale Multilingual and Multi-Ethnic Code-Switching Dataset,5.0
117858,Design-Based Bandits Under Network Interference: Trade-Off Between Regret and Statistical Inference,2.3
119349,Do LLMs Really Forget? Evaluating Unlearning  with Knowledge Correlation and Confidence Awareness,3.9
119372,Why Diffusion Models Don’t Memorize:  The Role of Implicit Dynamical Regularization in Training,3.1
119373,Why Diffusion Models Don’t Memorize:  The Role of Implicit Dynamical Regularization in Training,3.1
119318,Text to Sketch Generation with Multi-Styles,3.1
119378,Adaptive Kernel Design for Bayesian Optimization Is a Piece of CAKE with LLMs,3.5
116413,Explainable Reinforcement Learning from Human Feedback to Improve Alignment,2.8
116433,RLVR-World: Training World Models with Reinforcement Learning,2.7
116861,FutureSightDrive: Thinking Visually with Spatio-Temporal CoT for Autonomous Driving,2.3
121983,Fine-grained Analysis and Faster Algorithms for Iteratively Solving Linear Systems,1.5
115623,Optimizing Chain-of-Thought Reasoners via Gradient Variance Minimization in Rejection Sampling and RL,2.3
115825,Transforming Generic Coder LLMs to Effective Binary Code Embedding Model for Similarity Detection,3.5
116213,DeCaFlow: A deconfounding causal generative model,3.1
119136,Geometric Algorithms for Neural Combinatorial Optimization with Constraints,2.3
119202,SPACE: SPike-Aware Consistency Enhancement for Test-Time Adaptation in Spiking Neural Networks,4.7
119657,Unbiased Sliced Wasserstein Kernels for High-Quality Audio Captioning,5.0
119452,MoodAngels: A Retrieval-augmented Multi-agent Framework for Psychiatry Diagnosis,4.3
121399,SAGE-Eval: Evaluating LLMs for Systematic Generalizations of Safety Facts,4.4
115663,Locality in Image Diffusion Models Emerges from Data Statistics,3.2
121974,Stationary Kernels and Gaussian Processes on Lie Groups and their Homogeneous Spaces I: the compact case,2.8
121975,Stationary Kernels and Gaussian Processes on Lie Groups and their Homogeneous Spaces II: non-compact symmetric spaces,2.8
119286,Scalable Fingerprinting of Large Language Models,3.1
117561,Broken Tokens? Your Language Model can Secretly Handle Non-Canonical Tokenizations,3.2
115428,Boundary-to-Region Supervision for Offline Safe Reinforcement Learning,3.9
118682,Scaling Speculative Decoding with Lookahead Reasoning,3.1
117948,STEAD: Robust Provably Secure Linguistic Steganography with Diffusion Language Model,3.9
121427,DisasterM3: A Remote Sensing Vision-Language Dataset for Disaster Damage Assessment and Response,4.4
116057,Uncertainty-aware Preference Alignment for Diffusion Policies,5.0
118267,Online Strategic Classification With Noise,3.1
117822,Exploiting Vocabulary Frequency Imbalance in Language Model Pre-training,2.8
119210,Sparse Autoencoders Learn Monosemantic Features in Vision-Language Models,5.0
121430,MMTU: A Massive Multi-Task Table Understanding and Reasoning Benchmark,3.6
115739,State Entropy Regularization for Robust Reinforcement Learning,1.5
115740,State Entropy Regularization for Robust Reinforcement Learning,1.5
119078,Reaction Prediction via Interaction Modeling of Symmetric Difference Shingle Sets,4.7
118618,Tackling Continual Offline RL through Selective Weights Activation on Aligned Spaces,3.1
116269,Analytic Energy-Guided Policy Optimization for Offline Reinforcement Learning,3.1
116548,High-Order Flow Matching: Unified Framework and Sharp Statistical Rates,1.8
119841,GUI-Actor: Coordinate-Free Visual Grounding for GUI Agents,5.0
117678,Policy Gradient Methods Converge Globally in Imperfect-Information Extensive-Form Games,2.0
119375,Periodic Skill Discovery,3.9
119600,ADG: Ambient Diffusion-Guided Dataset Recovery for Corruption-Robust Offline Reinforcement Learning,5.0
115197,Unlocking SLM Potential for Data Analysis Code Generation via Non-Parametric Knowledge Distillation,4.3
115139,Illuminating LLM Pathways to Solve User SQL Issues in Real-World Applications,5.0
116001,GeoLink: Empowering Remote Sensing Foundation Model with OpenStreetMap Data,4.0
119871,FedRAM: Federated Reweighting and Aggregation for Multi-Task Learning,5.0
119855,"Improving Energy Natural Gradient Descent through Woodbury, Momentum, and Randomization",2.3
118863,Toward Artificial Palpation: Representation Learning of Touch on Soft Bodies,3.5
115392,EditInfinity: Image Editing with Binary-Quantized Generative Models,5.0
116660,PhysX: Physical-Grounded 3D Asset Generation,5.0
116519,Inference-Time Personalized Alignment with a Few User Preference Queries,3.9
118388,Memory-Efficient Visual Autoregressive Modeling with Scale-Aware KV Cache Compression,5.0
118588,Riemannian Proximal Sampler for High-accuracy Sampling on Manifolds,3.1
116822,msf-CNN: Patch-based Multi-Stage Fusion with Convolutional Neural Networks for TinyML,3.9
117803,Scaling up Reasoning to Long Videos in VLMs,4.7
115164,Training-free Online KV-cache Communication for Efficient LLM-based Multi-agent System,4.4
118431,Protein Design with Dynamic Protein Vocabulary,5.0
117758,Neural Combinatorial Optimization for Time Dependent Traveling Salesman Problem,5.0
116449,DyG-Mamba: Continuous State Space Modeling on Dynamic Graphs,4.7
115448,Towards Irreversible Attack: Fooling Scene Text Recognition via Multi-Population Coevolution Search,3.5
118377,Robust Estimation Under Heterogeneous Corruption Rates,1.5
116979,Quasi-Self-Concordant Optimization with $\ell_{\infty}$ Lewis Weights,1.5
115508,A Hierarchy of Graphical Models for Counterfactual Inferences,1.9
116513,Training-Free Bayesianization for Low-Rank Adapters of Large Language Models,3.1
121653,The Rashomon Set is All You Need: A Framework for Analyzing Trustworthiness of Trees under Multiplicity,3.9
121971,Bridging Distributional and Risk-sensitive Reinforcement Learning with Provable Regret Bounds,4.4
118835,Adapting Frame-Based Networks for Stable and Robust Video Inference,4.7
117410,HetSyn: Versatile Timescale Integration in Spiking Neural Networks via Heterogeneous Synapses,4.8
116991,Causality Meets Locality: Provably Generalizable and Scalable Policy Learning for Networked Systems,3.9
118366,The Computational Complexity of Counting Linear Regions in ReLU Neural Networks,1.5
118179,Taccel: Scaling Up Vision-based Tactile Robotics via High-performance GPU Simulation,2.0
117998,Kernel-based Equalized Odds: A Quantification of Accuracy-Fairness Trade-off in Fair Representation Learning,4.3
115800,A Tale of Two Symmetries: Exploring the Loss Landscape of Equivariant Models,2.8
116756,The World Is Bigger: A Computationally-Embedded Perspective on the Big World Hypothesis,4.4
118330,DynamicRAG: Leveraging Outputs of Large Language Model as Feedback for Dynamic Reranking in Retrieval-Augmented Generation,5.0
116581,Directed-Tokens: A Robust Multi-Modality Alignment Approach to Large Language-Vision Models,5.0
115024,Private Hyperparameter Tuning with Ex-Post Guarantee,2.4
115679,Fair Representation Learning with Controllable High Confidence Guarantees via Adversarial Inference,5.0
121730,CLEVER: A Curated Benchmark for Formally Verified Code Generation,5.0
120186,RHYTHM: Reasoning with Hierarchical Temporal Tokenization for Human Mobility,5.0
118899,LLM Query Scheduling with Prefix Reuse and Latency Constraints,3.9
115076,Spatially-Aware Weights Tokenization for NeRF-Language Models,5.0
119192,Gaussian Regression-Driven Tensorized Incomplete Multi-View Clustering with Dual Manifold Regularization,5.0
119795,Personalized Visual Content Generation in Conversational Systems,5.0
120246,GeoDiff: Geometry-Aware Diffusion for Reference-Driven Image Completion,5.0
118828,LayerCraft: Enhancing Text-to-Image Generation with CoT Reasoning and Layered Object Integration,3.1
121777,RGB-to-Polarization Estimation: A New Task and Benchmark Study,5.0
118465,SharpZO: Hybrid Sharpness-Aware Vision Language Model Prompt Tuning via Forward-Only Passes,3.1
119112,Entropic Time Schedulers for Generative Diffusion Models,2.3
118493,Breaking the Batch Barrier (B3) of Contrastive Learning via Smart Batch Mining,5.0
119198,Guiding Fair LLM Decision-Making with Reward Models,3.1
118557,Physics-informed Value Learner for Offline Goal-Conditioned Reinforcement Learning,3.9
115099,Precise Information Control in Long-Form Text Generation,5.0
119614,Learning Graph-Based Motion Hierarchies,2.3
119549,Improving Reward Models with Proximal Policy Exploration for Preference-Based Reinforcement Learning,2.3
115429,Rig3R: Rig-Aware Conditioning and Discovery for 3D Reconstruction,4.3
120213,PLD: A Choice-Theoretic List-Wise Knowledge Distillation,3.9
119978,L2RSI: Cross-view LiDAR-based Place Recognition for Large-scale Urban Scenes via Remote Sensing Imagery,5.0
118658,WHAT MAKES MATH PROBLEMS HARD FOR REINFORCEMENT LEARNING: A CASE STUDY,1.0
119484,Thumb on the Scale: Optimal Loss Weighting in Last Layer Retraining,2.3
117697,CORAL: Disentangling Latent Representations in Long-Tailed Diffusion,4.7
119681,Democratizing Clinical Risk Prediction with Cross-Cohort Cross-Modal Knowledge Transfer,4.7
119161,The Power of Iterative Filtering for Supervised Learning with (Heavy) Contamination,1.5
116717,Prompt-Guided Alignment with Information Bottleneck Makes Image Compression Also a Restorer,4.4
116820,World-aware Planning Narratives Enhance Large Vision-Language Model Planner,4.3
118478,Teaching Transformers to Solve Combinatorial Problems through Efficient Trial & Error,4.3
119413,GenIR: Generative Visual Feedback for Mental Image Retrieval,5.0
116638,Scale leads to compositional generalization,1.9
118020,GRIT: Teaching MLLMs to Think with Images,5.0
118073,Curriculum Abductive Learning,3.1
118603,Abstain Mask Retain Core: Time Series Prediction by Adaptive Masking Loss with Representation Consistency,3.9
117432,Learning Differential Pyramid Representation for Tone Mapping,5.0
118210,3D Interaction Geometric Pre-training for Molecular Relational Learning,4.7
119304,Latent Refinement via Flow Matching for Training-free Linear Inverse Problem Solving,4.7
118400,Uncertainty Estimation by Flexible Evidential Deep Learning,3.1
116062,Learning with Equality Constraints,2.3
119783,H3D-DGS: Exploring Heterogeneous 3D Motion Representation for Deformable 3D Gaussian Splatting,4.4
117155,Seeing is Believing? Mitigating OCR Hallucinations in Multimodal Large Language Models,5.0
119437,Federated Continual Learning via Orchestrating Multi-Scale Expertise,5.0
117152,EddyFormer: Accelerated Neural Simulations of Three-Dimensional Turbulence at Scale,3.1
119152,Tensor Product Attention Is All You Need,5.0
116723,BioOSS: A Bio-Inspired Oscillatory State System with Spatio-Temporal Dynamics,3.1
118544,Planning with Quantized Opponent Models,2.7
118979,MEgoHand: Multi-Modal Egocentric Hand-Object Interaction Motion Generation,5.0
116500,ViCrit: A Verifiable Reinforcement Learning Proxy Task for Visual Perception in VLMs,4.0
119544,OpenMMEgo: Enhancing Egocentric Understanding for LMMs with Open Weights and Data,4.3
117371,From Experts to a Generalist: Toward General Whole-Body Control for Humanoid Robots,5.0
119513,StreamForest: Efficient Online Video Understanding with Persistent Event Memory,5.0
116032,VTTS: Visual Test-Time Scaling to Reinforce Multimodal Reasoning by Iterative Perception,4.7
116782,Tracking and Understanding Object Transformations,3.1
118343,PDEfuncta: Spectrally-Aware Neural Representation for PDE Solution Modeling,4.7
120323,Rooms from Motion: Un-posed Indoor 3D Object Detection as Localization and Mapping,2.7
120230,Conformal Prediction under Lévy-Prokhorov Distribution Shifts: Robustness to Local and Global Perturbations,3.9
117970,Valid Selection among Conformal Sets,3.0
115747,MTL-KD: Multi-Task Learning Via Knowledge Distillation for Generalizable Neural Vehicle Routing Solver,5.0
117500,Critical Batch Size Revisited: A Simple Empirical Approach to Large-Batch Language Model Training,3.6
118324,Exact Expressive Power of Transformers with Padding,2.8
117472,DevFD : Developmental Face Forgery Detection by Learning Shared and Orthogonal LoRA Subspaces,3.6
119830,A Little Depth Goes a Long Way: The Expressive Power of Log-Depth Transformers,2.0
120236,On Extending Direct Preference Optimization to Accommodate Ties,2.3
116156,Active Measurement: Efficient Estimation at Scale,4.7
121608,PhysDrive: A Multimodal Remote Physiological Measurement Dataset for In-vehicle Driver Monitoring,3.9
118390,Bootstrap Your Uncertainty: Adaptive Robust Classification Driven by Optimal-Transport,4.7
115680,Adaptive and Multi-scale Affinity Alignment for Hierarchical Contrastive Learning,4.7
117919,C-NAV: Continual Object Navigation with Dual-Path Anti-Forgetting and Adaptive Experience Selection,5.0
117885,Accelerating RL for LLM Reasoning with Optimal Advantage Regression,5.0
115324,DeepKD: A Deeply Decoupled and Denoised Knowledge Distillation Trainer,4.7
117204,Which Data Attributes Stimulate Math and Code Reasoning? An Investigation via Influence Functions,3.5
116208,Self Forcing: Bridging Training and Inference in Autoregressive Video Diffusion,3.1
116942,Place Cells as Position Embeddings of Multi-Time Random Walk Transition Kernels for Path Planning,2.8
116510,Gradient Alignment in Physics-informed Neural Networks: A Second-Order Optimization Perspective,4.7
121424,BackdoorLLM: A Comprehensive Benchmark for Backdoor Attacks and Defenses on Large Language Models,5.0
117457,On scalable and efficient training of diffusion samplers,5.0
117623,Solving Harder Reinforcement Learning Tasks with Direct pass@k Optimization,4.0
121945,Don’t Give Up on Democratizing AI for the Wrong Reasons,1.5
118152,Memory Injection Attacks on LLM Agents via Query-Only Interaction,3.9
117774,Energy-based generator matching: A neural sampler for general state space,1.8
117054,MeshLLM: LLM-Powered Structured Mesh Code Generation from Point Clouds,5.0
117931,An Iterative Algorithm for Differentially Private $k$-PCA with Adaptive Noise,3.1
115377,DUO: No Compromise to Accuracy Degradation,3.1
119697,GeoDynamics: A Geometric State‑Space Neural Network for Understanding Brain Dynamics on Riemannian Manifolds,3.9
119094,StreamBP: Memory-Efficient Exact Backpropagation for Long Sequence Training of LLMs,2.3
115400,Let Brain Rhythm Shape Machine Intelligence for Connecting Dots on Graphs,4.4
116813,BrainFlow: A Holistic Pathway of Dynamic Neural System on Mainfold,5.0
115207,A Spectral Understanding of LoRA Fine-Tuning,2.0
119187,LLM at Network Edge: A Layer-wise Efficient Federated Fine-tuning Approach,3.4
116544,Product Distribution Learning with Imperfect Advice,1.5
115918,A Partition Cover Approach to Tokenization,3.1
118904,Uncertainty Quantification for Physics-Informed Neural Networks with Extended Fiducial Inference,3.9
117839,TransMLA: Migrating GQA Models to MLA with Full DeepSeek Compatibility and Speedup,4.3
121689,AGC-Drive: A Large-Scale Dataset for Real-World Aerial-Ground Collaboration in Driving Scenarios,5.0
118322,ToxicTextCLIP: Text-Based Poisoning and Backdoor Attacks on CLIP Pre-training,3.5
119347,Reducing the Probability of Bad Outputs in Language Models Using Probabilistic Inference,2.3
119268,Post Hoc Regression Refinement via Pairwise Rankings,2.3
116191,Less is More: Data Ablation for Reinforcement Fine-Tuning of Large Language Models,5.0
117076,Do LLMs Comply Differently During Tests? And Can We Steer That?,4.3
117505,LLM Strategic Reasoning: Agentic Study through Behavioral Game Theory,4.7
115923,Rethinking Hebbian Principle: Low-Dimensional Structural Projection for Unsupervised Learning,5.0
121437,STARC-9: A Large-scale Dataset for Multi-Class Tissue Classification for CRC Histopathology,5.0
115137,Holistic Large-Scale Scene Reconstruction via Mixed Gaussian Splatting,5.0
116314,Hybrid Autoencoders for Tabular Data: Leveraging Model-Based Augmentation in Low-Label Settings,4.8
118837,Briding the gap to real-world language-grounded visual concept learning,4.3
118772,Carbon Aware Transformers Through Joint Model-Hardware Optimization,4.3
117570,Geo-Sign: Hyperbolic Contrastive Regularisation for Geometrically Aware Sign Language Translation,4.7
115668,EF-3DGS: Event-Aided Free-Trajectory 3D Gaussian Splatting,5.0
116188,A Unified Analysis of Stochastic Gradient Descent with Arbitrary Data Permutations and Beyond,3.1
121924,LLM Generated Persona is a Promise with a Catch,2.8
115035,Architectural and Inferential Inductive Biases for Exchangeable Sequence Modeling,4.4
118538,GMV: A Unified and Efficient Graph Multi-View Learning Framework,3.9
116392,Evaluating LLM-corrupted Crowdsourcing Data Without Ground Truth,4.3
118650,TRoVe: Discovering Error-Inducing Static Feature Biases in Temporal Vision-Language Models,4.4
118439,Bi-Level Decision-Focused Causal Learning for Large-Scale Marketing Optimization: Bridging Observational and Experimental Data,5.0
119746,Distilled Decoding 2: One-step Image Auto-regressive Generation with Conditional Score Distillation,4.4
116222,Magical: Medical Lay Language Generation via Semantic Invariance and Layperson-tailored Adaptation,5.0
119632,"Latent Zoning Network: A Unified Principle for Generative Modeling, Representation Learning, and Classification",5.0
116792,From Pose to Muscle: Multimodal Learning for Piano Hand Muscle Electromyography,4.3
121792,MedAgentBoard: Benchmarking Multi-Agent Collaboration with Conventional Methods for Diverse Medical Tasks,5.0
119761,Unsupervised Federated Graph Learning,5.0
117462,Non-rectangular Robust MDPs with Normed  Uncertainty Sets,1.8
116614,Less Greedy Equivalence Search,1.5
116867,MURKA: Multi-Reward Reinforcement Learning with Knowledge Alignment for Optimization Tasks,4.4
116856,GLNCD: Graph-Level Novel Category Discovery,5.0
116690,Soft-consensual Federated Learning for Data Heterogeneity via Multiple Paths,2.8
118933,Quantifying and Alleviating Co-Adaptation in Sparse-View 3D Gaussian Splatting,4.4
117813,MIP against Agent: Malicious Image Patches Hijacking Multimodal OS Agents,2.3
119211,PBR-SR: Mesh PBR Texture Super Resolution from 2D Image Priors,2.3
114998,MultiNet: Adaptive Multi-Viewed Subgraph Convolutional Networks for Graph Classification,3.9
119459,"Think Silently, Think Fast: Dynamic Latent Compression of LLM Reasoning Chains",5.0
119509,Segment Policy Optimization: Improved Credit Assignment in Reinforcement Learning for LLMs,4.4
118012,Fréchet Geodesic Boosting,3.9
117836,Differentially Private Federated Low Rank Adaptation Beyond Fixed-Matrix,3.9
116831,Hybrid-Collaborative Augmentation and Contrastive Sample Adaptive-Differential Awareness for Robust Attributed Graph Clustering,5.0
117196,Learning in Stackelberg Mean Field Games: A Non-Asymptotic Analysis,3.6
116914,HPSERec: A Hierarchical Partitioning and Stepwise Enhancement Framework for Long-tailed Sequential Recommendation,4.7
119573,Clustering via Hedonic Games: New Concepts and Algorithms,1.5
118625,MagCache: Fast Video Generation with Magnitude-Aware Cache,3.1
116143,Identifying Macro Causal Effects in C-DMGs over DMGs,2.8
119425,The Persistence of Neural Collapse Under Low-Rank Bias,1.5
121838,ConnectomeBench: Can LLMs proofread the connectome?,4.3
